User_ID,Device_ID,Login_Count,Session_Duration_Min,Activation_Count,Device_Change_Count,Location_Changes,Debug_Attempt_Flag,Subscription_Status,IP_Address,Piracy_Label
U104654,D5633,29,87,6,2,6,0,Active,192.168.183.177,0
U104655,D1920,29,21,4,4,1,0,Active,192.168.52.107,1
U104656,D8008,26,160,3,3,3,0,Active,192.168.67.180,1
U104657,D3381,40,176,9,4,3,0,Active,192.168.120.204,1
U104658,D4618,3,74,5,4,0,0,Active,192.168.159.187,1
U104659,D9989,2,75,8,4,5,0,Active,192.168.203.243,1
U104660,D5443,25,259,4,1,0,0,Active,192.168.191.56,0
U104661,D1272,19,135,4,4,2,0,Active,192.168.187.153,1
U104662,D2773,40,53,6,2,2,0,Active,192.168.215.84,0
U104663,D3547,2,25,6,0,5,0,Active,192.168.49.234,0
U104664,D4164,19,224,3,3,5,0,Active,192.168.6.96,1
U104665,D5780,1,191,2,2,7,0,Active,192.168.114.6,0
U104666,D1946,27,36,9,0,6,0,Active,192.168.210.52,0
U104667,D1506,45,207,2,2,2,0,Active,192.168.145.12,0
U104668,D7719,49,280,9,4,6,0,Active,192.168.234.111,1
U104669,D9435,35,246,8,3,0,0,Expired,192.168.164.10,1
U104670,D9697,41,20,7,2,1,0,Active,192.168.86.210,0
U104671,D7360,5,177,5,3,6,1,Active,192.168.20.182,1
U104672,D8657,38,141,3,1,2,0,Active,192.168.238.118,0
U104673,D4590,4,183,2,1,1,0,Active,192.168.140.194,0
U104674,D2192,17,65,8,4,1,0,Active,192.168.253.66,1
U104675,D2464,21,108,2,4,0,0,Active,192.168.145.35,1
U104676,D1390,48,199,8,1,7,0,Active,192.168.111.98,0
U104677,D6615,31,260,5,2,6,0,Active,192.168.232.202,0
U104678,D7106,48,80,9,0,3,0,Expired,192.168.100.160,1
U104679,D9864,22,275,4,0,5,0,Active,192.168.24.152,0
U104680,D3560,11,185,8,1,3,0,Active,192.168.212.237,0
U104681,D6867,34,136,7,0,4,0,Expired,192.168.38.60,1
U104682,D2211,49,155,8,2,3,0,Active,192.168.225.26,0
U104683,D2539,15,159,5,0,2,0,Active,192.168.254.42,0
U104684,D1643,10,239,2,0,0,0,Active,192.168.38.69,0
U104685,D9693,38,252,7,1,1,0,Expired,192.168.69.96,1
U104686,D9921,32,169,3,3,0,0,Expired,192.168.40.160,1
U104687,D2283,48,209,2,3,6,0,Active,192.168.7.18,1
U104688,D8680,31,169,3,2,5,0,Active,192.168.185.118,0
U104689,D8345,37,217,4,3,7,0,Active,192.168.128.152,1
U104690,D5386,44,258,7,4,6,0,Active,192.168.174.81,1
U104691,D1919,28,161,1,1,4,0,Active,192.168.62.146,0
U104692,D3339,31,181,6,3,4,0,Active,192.168.147.26,1
U104693,D9947,6,79,6,0,4,0,Active,192.168.113.222,0
U104694,D6930,14,182,8,3,1,1,Active,192.168.100.91,1
U104695,D6402,23,288,2,1,4,0,Active,192.168.166.23,0
U104696,D6663,16,137,2,0,5,0,Active,192.168.89.5,0
U104697,D6275,25,129,1,0,4,0,Active,192.168.13.99,0
U104698,D1507,39,131,3,1,4,0,Active,192.168.116.224,0
U104699,D2436,2,229,7,2,5,0,Expired,192.168.172.196,1
U104700,D9750,38,21,8,2,5,0,Active,192.168.21.113,0
U104701,D8354,41,250,7,1,1,0,Active,192.168.32.13,0
U104702,D5516,39,141,9,1,6,0,Active,192.168.71.102,0
U104703,D4622,34,221,8,1,7,0,Expired,192.168.173.201,1
U104704,D5399,40,200,8,0,4,0,Active,192.168.185.108,0
U104705,D6037,43,205,2,0,2,1,Active,192.168.155.129,1
U104706,D9111,25,211,1,1,7,1,Active,192.168.142.135,1
U104707,D4715,36,20,6,0,0,0,Active,192.168.144.204,0
U104708,D8837,16,17,7,4,4,0,Active,192.168.54.191,1
U104709,D2301,18,82,6,1,4,0,Active,192.168.118.221,0
U104710,D8370,13,218,7,0,7,0,Active,192.168.55.14,0
U104711,D6185,37,123,8,2,0,0,Expired,192.168.76.117,1
U104712,D3155,27,185,2,1,6,0,Active,192.168.55.160,0
U104713,D7411,34,141,1,1,4,1,Active,192.168.233.125,1
U104714,D7365,11,183,8,1,6,0,Active,192.168.116.25,0
U104715,D1692,1,212,8,3,5,0,Expired,192.168.90.152,1
U104716,D2478,13,58,8,1,7,0,Expired,192.168.140.93,1
U104717,D7396,30,83,7,2,6,0,Active,192.168.157.219,0
U104718,D9448,5,275,2,0,4,0,Expired,192.168.6.141,1
U104719,D1441,18,122,4,1,2,1,Active,192.168.134.99,1
U104720,D3646,14,110,9,4,6,1,Active,192.168.197.22,1
U104721,D6209,13,109,8,0,5,0,Expired,192.168.58.142,1
U104722,D7533,32,122,4,2,3,0,Expired,192.168.20.18,1
U104723,D5677,7,233,8,3,1,0,Active,192.168.47.93,1
U104724,D8211,8,152,6,2,7,0,Active,192.168.25.39,0
U104725,D3645,7,154,9,3,1,0,Active,192.168.164.190,1
U104726,D9210,49,260,1,0,7,0,Active,192.168.191.114,0
U104727,D8933,16,86,6,3,0,0,Active,192.168.236.190,1
U104728,D6476,43,20,4,0,2,1,Active,192.168.227.156,1
U104729,D8928,31,197,3,2,6,0,Active,192.168.138.145,0
U104730,D3080,27,215,5,2,1,0,Active,192.168.11.28,0
U104731,D7089,33,78,8,3,0,0,Active,192.168.215.31,1
U104732,D8396,29,281,6,4,0,0,Active,192.168.228.184,1
U104733,D8797,8,65,1,2,0,0,Active,192.168.240.184,0
U104734,D1861,33,28,6,3,1,0,Active,192.168.156.133,1
U104735,D9346,41,27,7,1,3,1,Expired,192.168.118.35,1
U104736,D4494,19,262,6,0,0,0,Active,192.168.124.141,0
U104737,D1904,21,202,3,1,4,0,Expired,192.168.114.173,1
U104738,D2269,41,57,9,1,3,0,Active,192.168.72.159,0
U104739,D1404,21,143,4,1,3,0,Active,192.168.214.123,0
U104740,D2184,25,275,5,3,4,0,Expired,192.168.143.182,1
U104741,D9938,42,205,5,2,1,1,Active,192.168.211.245,1
U104742,D2725,23,168,3,1,1,0,Active,192.168.46.136,0
U104743,D9462,11,96,2,3,6,0,Active,192.168.175.209,1
U104744,D6811,33,27,8,2,2,1,Active,192.168.191.50,1
U104745,D6606,20,92,7,0,6,0,Active,192.168.146.43,0
U104746,D4956,25,186,5,2,1,0,Active,192.168.228.109,0
U104747,D1171,26,287,1,2,2,0,Active,192.168.90.79,0
U104748,D9465,40,25,1,1,0,0,Expired,192.168.87.197,1
U104749,D3306,12,53,8,3,1,0,Active,192.168.180.175,1
U104750,D1421,32,194,4,4,1,0,Active,192.168.37.57,1
U104751,D6540,33,209,4,0,6,0,Active,192.168.8.89,0
U104752,D5675,10,48,9,3,4,0,Active,192.168.142.236,1
U104753,D7748,4,132,2,1,0,0,Active,192.168.26.187,0
U104754,D7103,15,193,5,3,5,0,Active,192.168.172.245,1
U104755,D2473,6,174,6,4,5,0,Active,192.168.5.39,1
U104756,D4243,27,283,6,0,2,0,Active,192.168.15.51,0
U104757,D3181,5,205,3,2,0,0,Active,192.168.28.225,0
U104758,D4096,5,129,6,0,5,0,Active,192.168.81.100,0
U104759,D7646,18,296,5,4,3,0,Active,192.168.232.1,1
U104760,D6882,28,20,8,0,4,0,Active,192.168.140.134,0
U104761,D6982,35,278,4,0,3,1,Expired,192.168.19.102,1
U104762,D6798,22,298,3,1,5,0,Active,192.168.97.82,0
U104763,D9415,34,24,6,2,2,0,Active,192.168.125.199,0
U104764,D9411,4,23,9,4,1,0,Active,192.168.36.246,1
U104765,D9456,18,17,8,1,1,0,Active,192.168.207.206,0
U104766,D5524,41,21,8,0,7,0,Active,192.168.205.132,0
U104767,D7559,26,210,3,0,1,0,Active,192.168.141.65,0
U104768,D8620,42,34,1,3,2,0,Expired,192.168.55.161,1
U104769,D3774,22,47,3,1,3,0,Active,192.168.199.91,0
U104770,D6673,47,97,3,4,7,0,Active,192.168.224.250,1
U104771,D4124,33,70,6,4,2,0,Active,192.168.121.94,1
U104772,D9671,43,123,3,4,7,0,Active,192.168.147.134,1
U104773,D2353,14,76,2,4,2,0,Active,192.168.128.9,1
U104774,D4854,31,166,9,0,3,0,Active,192.168.54.32,0
U104775,D9134,10,273,6,0,5,0,Active,192.168.96.250,0
U104776,D1924,24,222,5,1,1,0,Expired,192.168.17.37,1
U104777,D3170,21,258,3,2,4,0,Active,192.168.190.19,0
U104778,D6506,48,63,7,4,7,0,Active,192.168.96.133,1
U104779,D3395,8,36,7,0,2,0,Active,192.168.55.140,0
U104780,D9220,32,124,4,1,2,0,Active,192.168.192.198,0
U104781,D9226,31,6,2,4,3,0,Active,192.168.208.136,1
U104782,D6515,34,122,2,2,5,0,Expired,192.168.132.227,1
U104783,D3670,23,41,8,4,6,0,Active,192.168.27.207,1
U104784,D4365,25,101,4,3,4,0,Active,192.168.59.92,1
U104785,D1588,7,261,7,4,6,0,Active,192.168.87.90,1
U104786,D4138,19,132,3,3,2,0,Active,192.168.71.99,1
U104787,D7663,7,160,9,2,6,0,Expired,192.168.79.71,1
U104788,D5086,47,149,9,3,0,0,Active,192.168.16.51,1
U104789,D9531,8,61,7,2,4,0,Active,192.168.182.99,0
U104790,D5270,14,74,7,1,2,0,Active,192.168.63.159,0
U104791,D7019,1,48,1,3,4,0,Active,192.168.186.71,1
U104792,D1556,13,216,8,4,5,0,Active,192.168.50.67,1
U104793,D9022,3,179,2,4,6,0,Active,192.168.17.117,1
U104794,D6452,28,145,8,1,0,0,Active,192.168.154.209,0
U104795,D4567,38,80,2,0,0,0,Active,192.168.159.75,0
U104796,D4899,15,162,1,2,4,0,Active,192.168.203.174,0
U104797,D7477,36,89,8,0,1,0,Expired,192.168.163.76,1
U104798,D8500,3,22,4,0,4,0,Active,192.168.139.59,0
U104799,D2016,4,288,6,1,3,0,Active,192.168.211.170,0
U104800,D7470,5,46,1,1,7,0,Expired,192.168.66.31,1
U104801,D3062,26,138,9,3,1,0,Active,192.168.4.84,1
U104802,D5321,25,106,7,3,5,0,Active,192.168.231.107,1
U104803,D4496,10,141,5,3,0,0,Active,192.168.174.248,1
U104804,D2813,8,226,6,3,1,0,Expired,192.168.169.1,1
U104805,D7256,12,233,3,3,0,0,Expired,192.168.183.139,1
U104806,D3313,3,298,9,4,0,0,Expired,192.168.236.169,1
U104807,D2231,27,123,2,1,0,0,Expired,192.168.35.123,1
U104808,D6831,23,103,1,2,3,0,Active,192.168.30.63,0
U104809,D3999,40,163,1,2,3,0,Active,192.168.87.191,0
U104810,D4440,33,243,2,2,2,0,Active,192.168.251.143,0
U104811,D5056,14,193,6,2,5,0,Active,192.168.56.130,0
U104812,D1305,23,253,6,2,3,1,Active,192.168.28.59,1
U104813,D2689,31,30,9,4,5,0,Active,192.168.40.86,1
U104814,D4917,13,193,4,1,0,0,Active,192.168.40.251,0
U104815,D8080,12,144,8,3,5,0,Active,192.168.138.248,1
U104816,D9611,35,185,4,3,4,0,Active,192.168.94.126,1
U104817,D3936,18,25,3,3,5,0,Active,192.168.211.107,1
U104818,D4862,21,167,4,1,7,0,Expired,192.168.166.207,1
U104819,D6649,45,75,1,1,1,0,Active,192.168.98.209,0
U104820,D4261,47,86,9,4,4,0,Active,192.168.131.244,1
U104821,D2819,42,159,5,4,7,0,Active,192.168.30.221,1
U104822,D2342,1,51,7,3,0,0,Active,192.168.29.189,1
U104823,D6560,38,198,3,1,4,0,Active,192.168.196.93,0
U104824,D3226,41,228,5,3,7,0,Expired,192.168.19.201,1
U104825,D2079,42,241,4,4,1,0,Expired,192.168.244.101,1
U104826,D5206,47,284,7,3,2,0,Active,192.168.13.248,1
U104827,D7280,9,14,5,4,2,0,Expired,192.168.118.44,1
U104828,D8235,23,156,2,0,5,0,Expired,192.168.17.177,1
U104829,D1813,14,108,3,2,5,0,Expired,192.168.208.81,1
U104830,D6089,11,128,8,0,3,0,Active,192.168.185.253,0
U104831,D3031,7,189,3,3,4,0,Expired,192.168.69.21,1
U104832,D9514,31,294,7,3,3,0,Active,192.168.248.182,1
U104833,D6911,24,45,5,1,3,0,Expired,192.168.237.42,1
U104834,D3653,26,15,7,2,4,0,Active,192.168.9.108,0
U104835,D4340,30,222,9,4,4,0,Active,192.168.91.101,1
U104836,D8876,34,5,7,3,1,0,Expired,192.168.44.183,1
U104837,D2141,46,175,6,4,4,0,Active,192.168.20.193,1
U104838,D9558,38,286,1,4,4,0,Active,192.168.40.68,1
U104839,D3897,5,57,4,4,5,0,Active,192.168.228.237,1
U104840,D5041,5,129,8,0,3,0,Active,192.168.254.180,0
U104841,D3038,19,179,1,4,2,0,Active,192.168.111.134,1
U104842,D5270,38,269,6,1,0,0,Active,192.168.24.65,0
U104843,D5683,28,269,2,0,7,0,Active,192.168.227.254,0
U104844,D1494,26,203,9,0,7,0,Active,192.168.233.163,0
U104845,D8116,42,260,8,3,2,0,Active,192.168.2.108,1
U104846,D2784,23,176,9,2,4,0,Active,192.168.39.64,0
U104847,D4510,46,63,9,2,7,1,Active,192.168.215.87,1
U104848,D4786,49,110,2,3,7,0,Active,192.168.89.252,1
U104849,D6266,30,129,2,2,0,0,Active,192.168.196.34,0
U104850,D6428,3,20,9,4,4,0,Active,192.168.244.180,1
U104851,D7681,28,42,2,1,7,1,Active,192.168.205.24,1
U104852,D7893,33,247,4,4,5,0,Active,192.168.253.126,1
U104853,D5658,42,214,2,2,1,0,Active,192.168.165.97,0
U104854,D8082,3,289,1,2,7,0,Active,192.168.180.184,0
U104855,D7869,5,172,7,1,4,1,Active,192.168.16.225,1
U104856,D8607,19,268,5,0,0,0,Expired,192.168.235.236,1
U104857,D8669,42,102,3,0,5,0,Expired,192.168.142.99,1
U104858,D7219,48,138,8,1,1,0,Active,192.168.13.189,0
U104859,D5534,1,185,5,0,6,0,Active,192.168.192.174,0
U104860,D6979,38,226,1,2,5,0,Active,192.168.13.102,0
U104861,D9890,9,153,9,0,0,0,Active,192.168.236.165,0
U104862,D2312,5,248,5,2,1,0,Active,192.168.75.117,0
U104863,D3962,46,80,3,3,3,0,Expired,192.168.226.32,1
U104864,D3938,42,266,6,4,6,0,Active,192.168.1.97,1
U104865,D4197,34,235,8,0,6,0,Active,192.168.145.111,0
U104866,D6296,37,195,2,3,0,0,Active,192.168.249.144,1
U104867,D8204,33,138,3,0,3,0,Active,192.168.88.90,0
U104868,D6730,25,256,7,3,5,1,Active,192.168.4.144,1
U104869,D1126,42,249,2,1,6,0,Active,192.168.107.80,0
U104870,D6602,29,269,5,3,6,0,Active,192.168.10.8,1
U104871,D2191,25,8,9,2,7,0,Expired,192.168.194.53,1
U104872,D3639,9,41,7,1,6,0,Active,192.168.59.208,0
U104873,D2366,3,75,3,1,3,0,Active,192.168.6.220,0
U104874,D7453,15,266,2,2,4,0,Expired,192.168.129.115,1
U104875,D7671,4,241,9,0,2,0,Active,192.168.98.31,0
U104876,D7683,45,182,9,1,1,0,Active,192.168.10.233,0
U104877,D5539,38,100,9,0,7,1,Active,192.168.202.65,1
U104878,D9876,20,231,3,4,0,0,Active,192.168.60.185,1
U104879,D3887,49,15,1,3,5,0,Active,192.168.93.94,1
U104880,D5086,23,270,9,3,3,0,Active,192.168.32.140,1
U104881,D3261,37,193,7,2,5,0,Expired,192.168.201.183,1
U104882,D5180,47,213,2,2,6,0,Active,192.168.235.238,0
U104883,D3841,8,17,6,3,4,0,Expired,192.168.42.196,1
U104884,D7040,37,166,9,4,7,1,Expired,192.168.105.120,1
U104885,D4560,45,64,8,2,7,1,Expired,192.168.240.225,1
U104886,D5758,33,9,6,4,0,0,Active,192.168.101.95,1
U104887,D1626,33,206,6,2,5,0,Active,192.168.222.5,0
U104888,D6014,7,16,8,1,4,1,Expired,192.168.62.213,1
U104889,D2375,22,244,9,0,0,0,Active,192.168.17.82,0
U104890,D2181,5,229,8,3,4,0,Active,192.168.131.178,1
U104891,D6708,46,186,1,0,4,0,Active,192.168.19.53,0
U104892,D1490,15,182,2,3,2,0,Active,192.168.147.240,1
U104893,D4729,21,122,6,2,3,0,Active,192.168.53.28,0
U104894,D6974,25,80,8,0,1,0,Active,192.168.238.77,0
U104895,D4534,17,50,4,4,1,0,Expired,192.168.162.146,1
U104896,D4296,7,231,4,2,0,0,Active,192.168.160.37,0
U104897,D2940,19,298,2,1,0,0,Active,192.168.227.137,0
U104898,D6014,7,244,1,0,5,0,Active,192.168.25.1,0
U104899,D2882,40,145,9,0,5,0,Active,192.168.152.88,0
U104900,D5908,45,208,7,1,2,0,Active,192.168.157.42,0
U104901,D3987,24,154,9,3,0,0,Active,192.168.75.236,1
U104902,D6585,11,134,2,2,1,0,Expired,192.168.250.143,1
U104903,D4159,41,273,5,1,3,0,Active,192.168.211.219,0
U104904,D5530,1,141,2,4,2,0,Active,192.168.92.66,1
U104905,D1681,32,120,7,2,6,0,Active,192.168.14.99,0
U104906,D6254,40,165,9,1,0,0,Active,192.168.9.185,0
U104907,D2073,44,159,3,1,6,0,Active,192.168.153.162,0
U104908,D3387,2,177,1,0,6,0,Active,192.168.7.186,0
U104909,D3693,15,134,4,0,7,0,Expired,192.168.64.143,1
U104910,D5340,21,83,4,0,2,0,Expired,192.168.195.195,1
U104911,D3156,24,61,6,2,7,0,Active,192.168.236.42,0
U104912,D8966,17,61,5,3,2,1,Active,192.168.129.147,1
U104913,D3580,47,138,5,2,2,0,Active,192.168.146.46,0
U104914,D8257,9,18,9,0,0,0,Active,192.168.104.83,0
U104915,D3159,35,287,1,0,4,0,Active,192.168.248.84,0
U104916,D7772,20,298,8,2,0,0,Active,192.168.176.248,0
U104917,D2627,19,151,8,1,0,0,Active,192.168.185.165,0
U104918,D9219,18,131,8,1,5,1,Active,192.168.65.25,1
U104919,D8080,20,264,3,0,0,0,Active,192.168.102.214,0
U104920,D2985,30,222,8,0,0,0,Active,192.168.161.86,0
U104921,D9488,40,237,2,3,0,0,Expired,192.168.203.238,1
U104922,D3181,1,172,8,1,2,0,Active,192.168.166.238,0
U104923,D3296,24,147,8,3,6,0,Active,192.168.139.176,1
U104924,D8164,24,264,3,0,2,0,Active,192.168.109.127,0
U104925,D3597,47,222,4,0,0,0,Active,192.168.244.223,0
U104926,D1901,19,150,9,3,7,1,Active,192.168.116.60,1
U104927,D7060,30,103,9,3,5,0,Active,192.168.223.100,1
U104928,D2677,26,186,9,0,3,1,Active,192.168.141.154,1
U104929,D3881,42,173,6,4,7,0,Active,192.168.219.1,1
U104930,D6622,44,237,1,0,7,0,Active,192.168.137.215,0
U104931,D9052,38,97,8,1,7,0,Active,192.168.162.207,0
U104932,D2378,29,121,9,0,5,0,Active,192.168.52.125,0
U104933,D2248,13,8,8,2,3,0,Active,192.168.172.136,0
U104934,D6650,4,89,1,0,4,0,Expired,192.168.1.148,1
U104935,D7079,45,171,6,4,3,0,Active,192.168.168.107,1
U104936,D8036,17,11,9,1,1,1,Active,192.168.28.63,1
U104937,D7487,33,236,9,0,1,1,Expired,192.168.129.40,1
U104938,D2058,5,255,7,3,3,0,Active,192.168.168.172,1
U104939,D3048,28,89,7,1,0,0,Active,192.168.127.179,0
U104940,D7115,24,197,4,1,3,0,Active,192.168.206.53,0
U104941,D5248,17,127,7,4,6,0,Active,192.168.67.234,1
U104942,D3476,39,93,5,3,1,0,Active,192.168.12.250,1
U104943,D5603,48,99,5,2,3,0,Active,192.168.155.248,0
U104944,D4553,40,49,1,0,2,0,Expired,192.168.39.107,1
U104945,D1220,44,257,2,2,4,0,Active,192.168.228.149,0
U104946,D5818,46,55,9,3,2,0,Active,192.168.206.62,1
U104947,D8192,11,69,2,1,5,0,Expired,192.168.32.181,1
U104948,D5623,12,58,2,4,2,0,Active,192.168.240.204,1
U104949,D8349,13,226,9,4,6,0,Expired,192.168.29.196,1
U104950,D6618,8,76,3,1,6,0,Active,192.168.38.139,0
U104951,D8209,1,172,2,4,4,0,Active,192.168.107.219,1
U104952,D5576,9,190,7,2,0,1,Active,192.168.111.210,1
U104953,D2871,28,147,9,1,4,0,Expired,192.168.205.143,1
U104954,D8915,2,23,6,0,0,0,Active,192.168.48.162,0
U104955,D2462,14,14,7,0,7,0,Active,192.168.214.227,0
U104956,D6521,13,276,3,3,6,0,Active,192.168.196.193,1
U104957,D9536,48,175,3,1,1,0,Active,192.168.217.138,0
U104958,D9236,2,20,8,2,6,0,Expired,192.168.78.224,1
U104959,D8813,4,84,7,1,3,0,Expired,192.168.41.88,1
U104960,D3068,12,288,5,1,6,0,Active,192.168.35.45,0
U104961,D6753,48,194,6,2,6,0,Active,192.168.79.10,0
U104962,D8237,10,152,9,4,1,0,Active,192.168.97.104,1
U104963,D8016,3,167,3,2,1,0,Active,192.168.121.142,0
U104964,D7191,4,269,3,1,1,0,Active,192.168.196.18,0
U104965,D2514,6,142,6,1,6,0,Active,192.168.120.182,0
U104966,D3598,23,34,8,1,3,0,Expired,192.168.7.95,1
U104967,D2001,5,172,5,1,0,0,Active,192.168.107.60,0
U104968,D2033,3,95,1,3,4,0,Expired,192.168.81.141,1
U104969,D7899,10,95,3,4,6,0,Active,192.168.228.139,1
U104970,D9465,43,215,8,1,0,0,Active,192.168.2.144,0
U104971,D6051,19,178,4,3,0,0,Active,192.168.71.209,1
U104972,D5476,14,138,9,1,6,0,Active,192.168.56.230,0
U104973,D1478,21,28,6,4,2,0,Active,192.168.12.49,1
U104974,D1515,43,205,4,4,3,0,Active,192.168.34.45,1
U104975,D2191,28,223,4,2,0,0,Active,192.168.103.136,0
U104976,D7297,21,11,5,3,6,0,Active,192.168.82.170,1
U104977,D1271,36,10,7,4,0,0,Active,192.168.119.79,1
U104978,D9334,24,122,7,0,1,1,Active,192.168.245.63,1
U104979,D8778,38,165,7,1,5,1,Active,192.168.198.242,1
U104980,D7008,17,89,5,4,7,1,Expired,192.168.128.59,1
U104981,D8987,22,252,9,3,2,0,Active,192.168.76.61,1
U104982,D4332,19,170,2,3,4,0,Active,192.168.176.254,1
U104983,D1787,45,149,8,3,5,0,Expired,192.168.18.183,1
U104984,D7222,10,35,8,2,2,0,Active,192.168.56.63,0
U104985,D1622,11,224,3,1,1,0,Expired,192.168.252.194,1
U104986,D4841,38,137,5,0,1,0,Active,192.168.149.8,0
U104987,D4676,2,68,8,3,6,0,Active,192.168.42.153,1
U104988,D3572,33,80,9,1,1,0,Expired,192.168.25.204,1
U104989,D7915,43,135,7,3,6,0,Expired,192.168.2.21,1
U104990,D6033,31,42,4,3,3,0,Active,192.168.196.140,1
U104991,D8788,48,58,4,0,6,0,Active,192.168.26.248,0
U104992,D6214,35,134,3,1,5,0,Active,192.168.128.171,0
U104993,D5712,37,222,8,3,1,0,Active,192.168.194.182,1
U104994,D1066,47,6,6,2,0,0,Active,192.168.53.180,0
U104995,D8533,47,250,6,3,3,0,Active,192.168.190.117,1
U104996,D5616,36,144,9,1,1,0,Expired,192.168.73.13,1
U104997,D2140,23,262,3,4,3,0,Active,192.168.18.95,1
U104998,D6730,36,109,4,3,0,0,Active,192.168.204.116,1
U104999,D8465,40,189,3,2,7,0,Expired,192.168.93.206,1
U105000,D5471,39,248,3,2,6,0,Active,192.168.57.32,0
U105001,D4339,26,168,1,3,7,0,Active,192.168.105.49,1
U105002,D1548,25,136,6,1,1,0,Active,192.168.101.101,0
U105003,D8675,17,207,9,3,5,0,Active,192.168.141.46,1
U105004,D9264,15,214,5,2,6,0,Active,192.168.100.92,0
U105005,D1198,37,105,2,3,1,1,Active,192.168.188.20,1
U105006,D1571,45,275,4,2,0,0,Expired,192.168.152.203,1
U105007,D1790,4,53,6,4,1,0,Active,192.168.188.27,1
U105008,D2174,22,243,7,3,0,0,Active,192.168.248.157,1
U105009,D1178,17,219,7,0,7,1,Active,192.168.68.215,1
U105010,D3244,22,295,4,3,7,0,Active,192.168.242.239,1
U105011,D5086,17,284,5,2,1,0,Expired,192.168.48.17,1
U105012,D1734,14,81,4,1,1,0,Active,192.168.130.243,0
U105013,D7232,14,155,6,2,2,0,Active,192.168.196.184,0
U105014,D1798,17,161,7,4,3,0,Active,192.168.181.136,1
U105015,D8601,8,202,2,1,4,0,Expired,192.168.54.225,1
U105016,D9979,34,291,3,0,2,0,Active,192.168.205.170,0
U105017,D3795,26,28,8,0,2,0,Active,192.168.158.8,0
U105018,D5588,45,13,7,4,3,0,Expired,192.168.64.5,1
U105019,D8297,30,136,1,4,2,0,Active,192.168.114.231,1
U105020,D4084,22,81,4,4,0,0,Active,192.168.132.34,1
U105021,D1731,16,230,5,4,2,0,Active,192.168.238.1,1
U105022,D2129,30,135,3,3,4,0,Active,192.168.61.10,1
U105023,D2605,16,94,4,2,0,0,Active,192.168.229.38,0
U105024,D3933,38,121,7,3,5,0,Active,192.168.77.8,1
U105025,D9516,24,114,8,1,3,0,Active,192.168.152.93,0
U105026,D6074,36,275,9,0,3,0,Active,192.168.177.61,0
U105027,D8099,35,231,2,0,3,0,Expired,192.168.36.213,1
U105028,D2490,6,248,4,1,7,0,Active,192.168.30.110,0
U105029,D1893,4,59,1,0,0,0,Active,192.168.169.152,0
U105030,D2390,18,41,3,4,3,0,Active,192.168.104.85,1
U105031,D4389,6,59,8,4,3,0,Expired,192.168.244.195,1
U105032,D5239,26,16,7,4,4,0,Expired,192.168.223.190,1
U105033,D5479,37,189,8,1,1,1,Expired,192.168.133.199,1
U105034,D3263,27,241,6,2,7,0,Active,192.168.50.143,0
U105035,D4432,41,297,5,1,6,0,Active,192.168.161.192,0
U105036,D3371,11,208,9,2,5,0,Active,192.168.173.238,0
U105037,D5312,38,215,5,0,1,0,Expired,192.168.75.253,1
U105038,D2515,16,230,9,0,1,0,Active,192.168.209.153,0
U105039,D7326,19,11,4,0,3,0,Active,192.168.165.190,0
U105040,D8088,43,224,5,2,0,1,Active,192.168.65.85,1
U105041,D6586,15,32,1,0,7,0,Active,192.168.22.161,0
U105042,D3917,26,297,6,1,3,0,Expired,192.168.189.27,1
U105043,D6731,41,216,3,2,1,0,Active,192.168.60.120,0
U105044,D8686,31,193,2,4,4,0,Active,192.168.234.157,1
U105045,D2167,19,79,6,2,3,0,Expired,192.168.46.38,1
U105046,D9302,24,246,1,1,3,0,Expired,192.168.80.72,1
U105047,D6109,9,118,9,1,3,0,Active,192.168.60.21,0
U105048,D5327,23,171,5,1,7,0,Active,192.168.22.58,0
U105049,D6810,4,110,7,0,0,0,Active,192.168.179.146,0
U105050,D4655,10,155,9,4,4,0,Active,192.168.43.72,1
U105051,D4793,9,88,9,4,4,0,Active,192.168.179.190,1
U105052,D7738,19,216,7,3,6,0,Active,192.168.87.9,1
U105053,D2577,15,271,4,1,4,1,Active,192.168.220.203,1
U105054,D3220,34,273,4,0,4,0,Active,192.168.44.164,0
U105055,D2030,42,181,7,2,1,0,Active,192.168.71.196,0
U105056,D7691,19,275,8,0,3,1,Active,192.168.45.88,1
U105057,D4992,49,186,7,1,7,0,Active,192.168.48.130,0
U105058,D1913,21,163,4,0,5,0,Active,192.168.75.204,0
U105059,D7358,34,193,4,1,4,0,Active,192.168.153.83,0
U105060,D3181,17,190,8,2,7,0,Expired,192.168.241.218,1
U105061,D4197,18,250,9,2,2,1,Active,192.168.87.191,1
U105062,D7040,17,46,7,4,2,0,Active,192.168.169.60,1
U105063,D2462,2,289,3,3,5,0,Active,192.168.58.25,1
U105064,D8037,1,298,1,0,6,0,Active,192.168.232.144,0
U105065,D5994,43,185,5,3,1,0,Active,192.168.192.254,1
U105066,D6308,10,186,6,0,2,0,Expired,192.168.124.160,1
U105067,D7221,37,222,9,4,2,0,Active,192.168.175.253,1
U105068,D8090,48,167,5,4,2,0,Active,192.168.56.152,1
U105069,D8769,5,50,1,2,1,0,Active,192.168.231.243,0
U105070,D1687,12,96,4,2,3,0,Expired,192.168.119.162,1
U105071,D5661,36,109,2,2,1,1,Active,192.168.177.212,1
U105072,D2894,31,211,4,0,0,0,Active,192.168.214.92,0
